molregno,Compound ChEMBL ID,docid
1615167,CHEMBL3109962,[76662]
260037,CHEMBL157877,[8903]
1283047,CHEMBL1957515,"[61309, 72348]"
2069472,CHEMBL3765122,[98371]
125694,CHEMBL312753,[6286]
406293,CHEMBL240927,[36964]
555822,CHEMBL560884,[48215]
1758399,CHEMBL3287868,[83931]
357107,CHEMBL380017,[31798]
1274984,CHEMBL1940133,[60841]
466192,CHEMBL511365,[41860]
1074000,CHEMBL1681809,[55814]
546528,CHEMBL553374,[6405]
1263682,CHEMBL1916228,[60107]
1582200,CHEMBL2429871,[75019]
142798,CHEMBL90684,[5052]
1958100,CHEMBL3603853,[93187]
49041,CHEMBL34948,[1218]
488885,CHEMBL507334,[44064]
1564111,CHEMBL2387335,[73774]
626980,CHEMBL1097466,[51156]
11538,CHEMBL13265,[3603]
1494075,CHEMBL2287180,[70969]
1819667,CHEMBL3355538,[90102]
628530,CHEMBL1094225,[50979]
359590,CHEMBL386173,"[31649, 31649]"
451916,CHEMBL487894,"[44263, 44874, 44544, 49238, 51510, 53812, 51887, 51887, 51887, 56111, 58807, 59306, 60547, 61309, 65106, 65371, 65981, 70682, 75455, 75454, 75456, 75466, 77450, 51887, 51887, 51887, -1, 100207]"
374557,CHEMBL223555,[35360]
1348742,CHEMBL2042312,[62298]
61328,CHEMBL289341,"[4873, 13962]"
2081944,CHEMBL3799337,[99124]
277013,CHEMBL164441,[6121]
1157514,CHEMBL1793883,[7455]
486109,CHEMBL494436,[42070]
1162174,CHEMBL1801103,[58289]
355328,CHEMBL213845,"[31614, 70313]"
1442493,CHEMBL2181666,[66756]
1361682,CHEMBL2071522,[62976]
569664,CHEMBL573352,"[48389, 49270, 90648]"
385840,CHEMBL228318,[36005]
1476648,CHEMBL2252715,[69704]
302238,CHEMBL433957,"[20879, 37052, 61352]"
1521548,CHEMBL2331924,[72514]
1827153,CHEMBL3393348,[90858]
1562287,CHEMBL2385530,[73738]
557080,CHEMBL541437,[47996]
29613,CHEMBL22257,[16873]
1180712,CHEMBL1836645,[59107]
378874,CHEMBL226371,[35721]
2028075,CHEMBL3694828,[94469]
1761603,CHEMBL3291039,[83897]
2090654,CHEMBL3818820,[99617]
1177755,CHEMBL1831043,[59055]
251606,CHEMBL150473,[14778]
556168,CHEMBL561297,[47369]
575715,CHEMBL568715,[48751]
316800,CHEMBL191096,"[21198, 30922]"
465520,CHEMBL517032,[42359]
441225,CHEMBL429331,[38389]
1359764,CHEMBL2069623,"[62928, 64877, 66683, 84147]"
579238,CHEMBL570881,[49040]
1963008,CHEMBL3616672,[93470]
1496463,CHEMBL2289544,[70870]
460021,CHEMBL474408,[47182]
1446005,CHEMBL2206371,[66862]
430656,CHEMBL408502,[39160]
1796251,CHEMBL3344091,[89564]
1838791,CHEMBL3415600,[91482]
370991,CHEMBL220830,[35251]
517600,CHEMBL470159,[45992]
480575,CHEMBL467123,[47195]
1615464,CHEMBL3110256,[76677]
374291,CHEMBL223994,[35337]
218964,CHEMBL335879,[17192]
89609,CHEMBL56481,[2687]
289924,CHEMBL172610,[5394]
1785487,CHEMBL3322919,[90537]
1163885,CHEMBL1802797,[58203]
1787987,CHEMBL3327163,[89248]
1840575,CHEMBL3417366,[91576]
269099,CHEMBL352672,[6310]
427581,CHEMBL407891,"[38701, 91876, 91877]"
443343,CHEMBL518212,[42947]
1784998,CHEMBL3322435,[90485]
391618,CHEMBL390903,[36479]
174956,CHEMBL107222,[4599]
322881,CHEMBL191965,"[20461, 30064]"
628471,CHEMBL1096483,[50981]
1477675,CHEMBL2259861,[70069]
1274959,CHEMBL1940108,"[60807, 84147]"
1348382,CHEMBL2041956,[62271]
642392,CHEMBL1160853,"[17562, 57693, 60112]"
550648,CHEMBL539749,[6990]
23518,CHEMBL264481,[14353]
1840418,CHEMBL3417210,[91571]
1842047,CHEMBL3422602,[91677]
130976,CHEMBL79737,[17518]
229122,CHEMBL337370,[15716]
617411,CHEMBL1078771,[50125]
121686,CHEMBL307207,"[16016, 1018, 37943]"
338919,CHEMBL201672,[30696]
630300,CHEMBL1082898,"[51296, 51887, 57785]"
1825087,CHEMBL3360904,[89679]
2068702,CHEMBL3763566,[98342]
391337,CHEMBL245075,"[36491, 93173]"
444331,CHEMBL517450,[39972]
455540,CHEMBL460526,"[45479, 69908]"
394494,CHEMBL233857,[36390]
411960,CHEMBL246316,[37369]
1356542,CHEMBL2063147,[62828]
455522,CHEMBL462626,[45470]
2082181,CHEMBL3799626,[99131]
202640,CHEMBL125889,[16175]
319985,CHEMBL373302,"[21627, 97132]"
443493,CHEMBL511842,"[42935, 67052, 91087]"
409386,CHEMBL394206,[37523]
1984364,CHEMBL3651554,[94100]
1624499,CHEMBL3127870,[77115]
1446926,CHEMBL2207283,"[66974, 84147]"
1514902,CHEMBL2315821,[71837]
495179,CHEMBL463522,[45072]
28486,CHEMBL22764,[2577]
1155091,CHEMBL1791460,[15305]
210454,CHEMBL125399,[13617]
1945302,CHEMBL3576997,[92395]
2059246,CHEMBL3754477,[97750]
267917,CHEMBL159580,[3026]
1558965,CHEMBL2377121,[73516]
347142,CHEMBL381709,[31138]
1519140,CHEMBL2324966,[72058]
370922,CHEMBL223257,"[35231, 51887]"
1608275,CHEMBL3093890,[76179]
485809,CHEMBL493608,[41875]
1750283,CHEMBL3265286,[83165]
1832994,CHEMBL3402780,[91126]
553481,CHEMBL541338,[35981]
517825,CHEMBL450470,"[45933, 84147]"
128208,CHEMBL312490,[2754]
174971,CHEMBL106632,[12025]
1521629,CHEMBL2332004,"[72673, 97756]"
249771,CHEMBL347528,[5313]
509666,CHEMBL500130,[42155]
217937,CHEMBL130625,[12625]
1359012,CHEMBL2068698,[7297]
1344858,CHEMBL2035335,[62090]
160829,CHEMBL316721,[2400]
176825,CHEMBL110465,[15567]
19295,CHEMBL17450,[3696]
1525683,CHEMBL2336018,[72701]
1336873,CHEMBL2019132,[61691]
1566119,CHEMBL2392536,[73955]
450355,CHEMBL451797,[45127]
202127,CHEMBL331522,"[11482, 11482]"
1469967,CHEMBL2234468,[68938]
375059,CHEMBL224816,"[35436, 65890]"
1175862,CHEMBL1829169,[58992]
355279,CHEMBL214259,[31495]
1272900,CHEMBL1933091,[60672]
1968770,CHEMBL3628813,[93726]
1563036,CHEMBL2386271,[73809]
1579949,CHEMBL2424841,"[74791, 51887]"
1344418,CHEMBL2032344,[61944]
1726116,CHEMBL3219723,[81923]
300315,CHEMBL361108,[20699]
499885,CHEMBL519645,[46824]
709083,CHEMBL1269847,[53403]
318152,CHEMBL190710,[21337]
112614,CHEMBL70000,[10742]
576275,CHEMBL577550,[48846]
649004,CHEMBL1172056,[51761]
2089621,CHEMBL3813964,[99483]
1346077,CHEMBL2036542,[62177]
16510,CHEMBL15770,"[3691, 7223, 10636, 5349, 21628, 38012, 44289, 45230, 42108, 47293, 50855, 52157, 52921, 53172, 53831, 51887, 51887, 51887, 51887, 51887, 51887, 51887, 54167, 55398, 56108, 56109, 56110, 56111, 56112, -1, 57368, 57306, 59056, 59306, 59326, 59327, 62948, 63068, 64666, 64876, 65106, 71543, 71846, 51887, 51887, 72667, 75452, 75451, 75453, 75450, 75454, 75456, 75455, 75466, 76571, 77301, 77450, 51887, 51887, 82920, 84147, 91421, 91666, 92150, 92121, 91903, 92118, 97454, 100207, 100208]"
472671,CHEMBL466802,[45006]
449162,CHEMBL488479,[44386]
1585511,CHEMBL2436362,[75208]
1471718,CHEMBL2236201,[69086]
1748179,CHEMBL3263203,[83272]
1347327,CHEMBL2040911,[62336]
425229,CHEMBL258219,"[38691, 43295]"
1617788,CHEMBL3114816,[76782]
296597,CHEMBL174503,[20547]
1056274,CHEMBL1641937,"[54738, 66029]"
2074609,CHEMBL3781962,[98695]
553637,CHEMBL554306,[6457]
1817548,CHEMBL3353440,[89500]
593709,CHEMBL593237,"[49362, 52471]"
591857,CHEMBL595632,[49241]
427778,CHEMBL260039,[39530]
1594524,CHEMBL3084633,[47366]
575758,CHEMBL583118,[48760]
1792257,CHEMBL3337764,[89573]
1072452,CHEMBL1682406,[55707]
60922,CHEMBL41688,[2141]
281698,CHEMBL354371,[324]
19012,CHEMBL17048,[10933]
382480,CHEMBL227212,[36084]
237220,CHEMBL439803,[1053]
353123,CHEMBL211156,[31326]
110334,CHEMBL302519,"[744, 13768]"
369215,CHEMBL223804,[34950]
485403,CHEMBL525943,[42451]
546159,CHEMBL544090,[14516]
146505,CHEMBL89719,[12457]
1274810,CHEMBL1939960,[60841]
83308,CHEMBL51900,[11859]
75167,CHEMBL301735,"[16112, 11848, 16037, 3447, 6460, 12651, 11629, 13716, 20157, 35318, 37278, 46044, 45982, 50061, 50865, 52574, 53931, 51887, 51887, 55374, 65312, 92439, 99651]"
250789,CHEMBL355934,[7355]
618981,CHEMBL1079885,[50017]
1446416,CHEMBL2206778,[67063]
437211,CHEMBL1547,"[38780, 56109, 56110, 56111, -1, 57989, 59327, 64372, 64048, 64257, 64219, 64052, 64395, 64255, 68990, 77450, 100207]"
357742,CHEMBL215166,[31696]
1059225,CHEMBL1644423,[54630]
437912,CHEMBL402330,"[31910, 38486]"
1573507,CHEMBL2409087,[74412]
58609,CHEMBL434970,[8417]
1625387,CHEMBL3133295,[77264]
228138,CHEMBL344704,[13220]
434486,CHEMBL271887,[38505]
1619064,CHEMBL3116079,[76804]
1756831,CHEMBL3278765,[83561]
447905,CHEMBL488460,[44489]
1594321,CHEMBL3084430,[60948]
1632449,CHEMBL3143158,[8225]
66157,CHEMBL46935,[7587]
145175,CHEMBL91021,"[17529, 68989]"
181930,CHEMBL324045,"[15578, 57990]"
481863,CHEMBL509295,[43423]
1369677,CHEMBL2096693,[16797]
443089,CHEMBL504712,"[43314, 39895]"
1283670,CHEMBL1958132,[61234]
452889,CHEMBL442637,[44925]
2086636,CHEMBL3805862,[99268]
1736072,CHEMBL3237528,[82290]
1753315,CHEMBL3275284,[83681]
523811,CHEMBL505191,[46956]
248064,CHEMBL347763,[15269]
1843065,CHEMBL3425690,[91781]
249595,CHEMBL357794,"[8893, 51887]"
579121,CHEMBL583541,[48994]
365940,CHEMBL218643,"[34839, 48741]"
346598,CHEMBL207688,[31146]
387632,CHEMBL437384,[36615]
488572,CHEMBL467191,[44045]
161830,CHEMBL100105,[15542]
108996,CHEMBL69062,[14009]
1275741,CHEMBL1940882,[60854]
1359306,CHEMBL2068992,"[13529, 14155]"
1473955,CHEMBL2238416,[69214]
355353,CHEMBL211424,[31548]
504337,CHEMBL458913,[39783]
66089,CHEMBL296196,"[15618, 35519, 37943]"
1627179,CHEMBL3137848,"[3975, 4200, 16314]"
249522,CHEMBL147293,[2438]
633358,CHEMBL1083623,[51370]
394553,CHEMBL234721,[36224]
548503,CHEMBL556359,[7122]
32246,CHEMBL281183,[3724]
100348,CHEMBL303097,[2706]
154636,CHEMBL329699,[13465]
1165539,CHEMBL1807850,"[58367, 60681, 84147]"
216003,CHEMBL336187,[12137]
566508,CHEMBL558078,[47322]
1841333,CHEMBL3421895,[91655]
1332647,CHEMBL2011596,[61415]
1265448,CHEMBL1921859,[60318]
1494074,CHEMBL2287179,[70969]
2075729,CHEMBL3780769,[98664]
1512116,CHEMBL2313063,[71725]
461582,CHEMBL490326,[42692]
1347526,CHEMBL2041108,[62390]
1149192,CHEMBL1782535,"[57789, 74203]"
385848,CHEMBL228433,[35952]
1050806,CHEMBL1627915,[13527]
1706015,CHEMBL3217238,"[72141, 72543]"
1519672,CHEMBL2325493,[72198]
1150778,CHEMBL1784105,[57869]
1835770,CHEMBL3409007,[91321]
73150,CHEMBL47444,[715]
89722,CHEMBL59434,[11200]
1736377,CHEMBL3237830,[82294]
1604582,CHEMBL3087108,[76055]
593098,CHEMBL596136,[49169]
516526,CHEMBL488396,[45864]
1726215,CHEMBL3219821,[81706]
1350201,CHEMBL2046785,[62509]
1510894,CHEMBL2311854,[71893]
593971,CHEMBL608674,[49490]
13706,CHEMBL276898,"[8645, 82496, 82513]"
1632170,CHEMBL3142879,[13017]
352258,CHEMBL269579,[31446]
1481147,CHEMBL2263298,[69898]
1171051,CHEMBL1818849,[58638]
1572638,CHEMBL2408227,[74296]
431185,CHEMBL259302,[38634]
1281193,CHEMBL1952199,[61205]
2079560,,[98945]
1569816,CHEMBL2402227,[74147]
1171825,CHEMBL1819615,"[58746, 60168]"
242088,CHEMBL148106,"[13200, 37948, 69864]"
70279,CHEMBL43830,"[4286, 41877]"
227612,CHEMBL136513,[17231]
556112,CHEMBL562294,"[47369, 51887]"
329342,CHEMBL197839,[30252]
413172,CHEMBL248883,[37722]
1530294,CHEMBL2348456,[72891]
477714,CHEMBL493740,[46133]
1056815,CHEMBL1642405,[54684]
297299,CHEMBL175990,[21590]
712755,CHEMBL1276785,[53845]
1077680,CHEMBL1689235,[56029]
1946926,CHEMBL3580875,[92437]
358225,CHEMBL215319,[31702]
1142390,CHEMBL1767348,[57279]
1075116,CHEMBL1684794,[55841]
1356639,CHEMBL2063243,[62762]
2014047,CHEMBL3680940,[94406]
38259,CHEMBL29742,"[4830, 38815]"
1068222,CHEMBL1669303,[55379]
435326,CHEMBL404399,[39166]
520685,CHEMBL484420,[47072]
1967984,CHEMBL3628035,[93731]
1760928,CHEMBL3290371,[83889]
1559354,CHEMBL2377506,[73525]
1558552,CHEMBL2376712,[73462]
444861,CHEMBL519412,[40943]
715772,CHEMBL1289367,[53973]
1727326,CHEMBL3220921,[82036]
284993,CHEMBL171756,[8721]
1731084,CHEMBL3230438,[82098]
1728585,CHEMBL3222168,[81878]
1053921,CHEMBL1631362,[54478]
2032875,CHEMBL3699580,[94743]
423287,CHEMBL252393,[38312]
2058369,CHEMBL3752944,[97719]
2058947,CHEMBL3753886,[97824]
450791,CHEMBL472343,[45121]
494394,CHEMBL498862,[45090]
57445,CHEMBL289274,[9053]
282863,CHEMBL171601,[8293]
290753,CHEMBL433600,[4181]
1962888,CHEMBL3616554,[93469]
330165,CHEMBL197986,[30056]
226512,CHEMBL136378,[15192]
1265565,CHEMBL1921975,[60272]
1783590,CHEMBL3318940,[90565]
1617322,CHEMBL3114354,[76771]
389195,CHEMBL244521,"[36715, 84147]"
19624,CHEMBL17705,"[10934, 923]"
1562478,CHEMBL2385719,[73682]
171453,CHEMBL103081,[3418]
1743891,CHEMBL3251229,[82740]
1566145,CHEMBL2392562,[73959]
488087,CHEMBL468996,[42023]
597479,CHEMBL600253,[49759]
209768,CHEMBL125679,"[12687, 51887]"
358837,CHEMBL213212,[31758]
1558245,CHEMBL2376408,[73455]
159826,CHEMBL98395,[14518]
253956,CHEMBL153076,[10412]
1269644,CHEMBL1928675,[60498]
1346853,CHEMBL2037310,[62186]
1282525,CHEMBL1956998,[61301]
1476105,CHEMBL2252177,[69693]
134636,CHEMBL82337,[8188]
393598,CHEMBL409749,[36585]
627817,CHEMBL1099166,[50976]
1071605,CHEMBL1673397,[55568]
248612,CHEMBL151489,[4105]
510170,CHEMBL500137,"[44184, 52810, 90371]"
828167,CHEMBL1404283,"[51887, 89982]"
228359,CHEMBL139581,"[6006, 58612]"
2071795,CHEMBL3771265,[98530]
464958,CHEMBL517338,[41705]
1050776,CHEMBL1627885,[12920]
387293,CHEMBL243792,[36640]
1170441,CHEMBL1818245,[58710]
1785195,CHEMBL3322630,[90715]
137163,CHEMBL87226,"[16042, 16505]"
383675,CHEMBL230901,"[35943, 36391, 44448]"
1606090,CHEMBL3091727,[76111]
2008687,CHEMBL3675634,[94336]
1443459,CHEMBL2203851,[66932]
159783,CHEMBL98917,"[3360, 37943]"
276783,CHEMBL354666,[14832]
2088304,CHEMBL3809681,[99383]
366479,CHEMBL219322,[35037]
1077513,CHEMBL1689103,[56018]
130631,CHEMBL310127,[12929]
103368,CHEMBL63668,[2712]
1495672,CHEMBL2288761,[70902]
1781090,CHEMBL3314371,[90302]
469504,CHEMBL449391,[45276]
1354739,CHEMBL2058972,[62659]
1843377,CHEMBL3425999,[91792]
269225,CHEMBL349075,[9319]
379473,CHEMBL225686,[35722]
2060864,CHEMBL3758973,[97872]
427176,CHEMBL256917,[38711]
1382700,CHEMBL2110260,[6315]
204189,CHEMBL339456,[12101]
55756,CHEMBL39813,[10146]
1987244,,[94761]
95095,CHEMBL302899,[3375]
608807,CHEMBL611788,[45887]
119326,CHEMBL77566,[3936]
632661,CHEMBL1086502,[51388]
1844211,CHEMBL3426824,[91754]
410030,CHEMBL393777,[37363]
1792966,CHEMBL3338466,[89799]
388550,CHEMBL230863,[36678]
468416,CHEMBL505081,[43817]
342162,CHEMBL205667,[30881]
449355,CHEMBL454285,[44451]
68406,CHEMBL297156,[5505]
105048,CHEMBL66893,[13398]
87866,CHEMBL56484,"[1283, 30604]"
828412,CHEMBL1404528,"[51887, 93420, 99145]"
1279459,CHEMBL1950482,[61130]
320936,CHEMBL193091,[21649]
224862,CHEMBL135484,[16628]
2076121,CHEMBL3781359,[98712]
1276216,CHEMBL1944846,[61037]
422379,CHEMBL404553,[38325]
712722,CHEMBL1276752,[53840]
205933,CHEMBL338767,[6540]
517699,CHEMBL469933,[45904]
126799,CHEMBL311750,[5003]
1782278,CHEMBL3317641,[90470]
1967203,CHEMBL3623510,[93675]
267111,CHEMBL158342,[8916]
1563745,CHEMBL2386973,[73710]
142180,CHEMBL330511,[462]
232197,CHEMBL140553,[16251]
1615559,CHEMBL3110350,[76682]
345464,CHEMBL205644,[31100]
337420,CHEMBL201919,[30627]
676276,CHEMBL1202325,[47592]
119729,CHEMBL77906,[17819]
117165,CHEMBL307837,[11285]
303508,CHEMBL181342,[20720]
1705256,CHEMBL3216479,[56064]
1780870,CHEMBL3314153,[90246]
2090722,CHEMBL3818005,[99559]
596667,CHEMBL596784,[49719]
493256,CHEMBL497162,[45789]
393614,CHEMBL232307,[36477]
217623,CHEMBL334979,"[15168, 44969]"
281074,CHEMBL352869,[2035]
255061,CHEMBL358184,[5320]
445850,CHEMBL486826,"[41608, 92035]"
678094,CHEMBL1204143,[12675]
137770,CHEMBL84655,[16464]
36636,CHEMBL25755,[2587]
1350844,CHEMBL2047422,[62522]
1750107,CHEMBL3265111,[83292]
301231,CHEMBL361345,"[20869, 31816]"
432694,CHEMBL406019,[38659]
1251582,CHEMBL1911973,[59439]
282212,CHEMBL169633,[15344]
364498,CHEMBL218430,[34755]
1618762,CHEMBL3115780,[76798]
2077631,CHEMBL3787543,[98856]
1751091,CHEMBL3273083,[83656]
318840,CHEMBL192121,[21416]
155992,CHEMBL421372,[4034]
1823043,CHEMBL3358880,[89967]
150600,CHEMBL437231,[2397]
1794114,CHEMBL3341975,[90590]
1605339,CHEMBL3087857,[76082]
550107,CHEMBL558794,[38939]
555094,CHEMBL564940,[47854]
861772,CHEMBL1437888,"[51887, 61889, 65069, 72898, 75427, 77387, 77446, 84167, 84168, 84169, 84170, 84171, 84172, 84173, 84174, 84176, 84177, 84178, 84179, 90846, 90848, 91847, 91873]"
1262117,CHEMBL1914678,[60244]
130728,CHEMBL312782,[11306]
192937,CHEMBL115789,[14156]
1559101,CHEMBL2377255,[73468]
556738,CHEMBL561721,[47710]
139468,CHEMBL421541,[4445]
112781,CHEMBL71678,[923]
1562040,CHEMBL2385285,[73678]
1343129,CHEMBL2031068,[61927]
1744964,CHEMBL3260020,[83095]
160131,CHEMBL321690,[3358]
1798463,CHEMBL3349852,[7629]
141931,CHEMBL313022,[6347]
459856,CHEMBL475777,"[20971, 47143]"
1567216,CHEMBL2396712,"[74076, 82958, 83570]"
1500411,CHEMBL2296828,[71646]
2085815,CHEMBL3805012,[99241]
188402,CHEMBL114461,"[13530, 13530, 13099]"
2061170,CHEMBL3758409,[97962]
1354535,CHEMBL2058770,[62668]
1585845,CHEMBL2436693,[75216]
1486420,CHEMBL2269130,[70221]
358004,CHEMBL378536,[31693]
1785371,CHEMBL3322804,[90722]
1074960,CHEMBL1684645,"[55840, 69142]"
38104,CHEMBL27411,[168]
590087,CHEMBL591412,"[49166, 51887, 51887, 51887]"
220536,CHEMBL133499,[11533]
1515399,CHEMBL2316314,[71753]
170720,CHEMBL319001,"[10284, 10284]"
563681,CHEMBL552109,[47733]
478911,CHEMBL523667,[46715]
176047,CHEMBL326678,"[16107, 17189]"
200095,CHEMBL122769,"[11461, 11606]"
377570,CHEMBL226764,"[35634, 36693, 48270]"
1061644,CHEMBL1650141,[55285]
1588556,CHEMBL2442036,[75348]
1052634,CHEMBL1630518,[54249]
59394,CHEMBL39125,"[4261, 14217, 3509]"
57282,CHEMBL39292,[8127]
1748408,CHEMBL3263429,[83210]
2012783,CHEMBL3679689,[94124]
1966933,CHEMBL3623243,[93621]
23740,CHEMBL19205,[8354]
25080,CHEMBL283511,[8666]
495047,CHEMBL496973,[45066]
1595049,CHEMBL3085158,"[9939, 10035]"
1608875,CHEMBL3094484,[76270]
1275184,CHEMBL1940331,[60845]
1982869,CHEMBL3650074,[94566]
14476,CHEMBL15172,"[5429, 5325]"
397694,CHEMBL231763,[36835]
2035014,CHEMBL3701697,[94425]
1060057,CHEMBL1645000,[54653]
1819262,CHEMBL3355137,[89437]
202046,CHEMBL123459,[11481]
290856,CHEMBL368159,[2055]
1728462,CHEMBL3222046,[81762]
410615,CHEMBL246123,[37533]
236980,CHEMBL413123,[16268]
1266519,CHEMBL1922919,[60335]
1386422,CHEMBL2114031,[12386]
547366,CHEMBL543194,[7927]
1512093,CHEMBL2313041,[71724]
1615148,CHEMBL3109943,[76662]
28561,CHEMBL22642,[9760]
602024,CHEMBL589999,[49940]
178265,CHEMBL110824,[3437]
332108,CHEMBL198697,[30364]
676973,CHEMBL1203022,[16130]
1282237,CHEMBL1956713,[61297]
322781,CHEMBL192369,"[21290, 75162]"
1759064,CHEMBL3288526,[83939]
1818459,CHEMBL3354342,[89917]
346752,CHEMBL205899,[31115]
28090,CHEMBL22580,"[11725, 11725]"
1499933,CHEMBL2296355,[71470]
2083810,CHEMBL3798848,[99092]
70385,CHEMBL49611,[8150]
1250839,CHEMBL1911237,[59461]
1827613,CHEMBL3393803,[90868]
411055,CHEMBL245339,[37381]
1500073,CHEMBL2296494,[71637]
385539,CHEMBL228482,"[9968, 9620, 8887, 36152, 51887, 82078, 82899]"
569955,CHEMBL574277,"[48436, 60253]"
1835684,CHEMBL3408922,[91436]
20755,CHEMBL18628,[13341]
1420204,CHEMBL2146711,[65351]
140468,CHEMBL89665,[4447]
1139252,CHEMBL1761964,[57201]
1965329,CHEMBL3621655,[93551]
1513933,CHEMBL2314862,[71876]
2094422,CHEMBL3827757,[99808]
621468,CHEMBL1089539,[50721]
1387047,CHEMBL2115096,[4340]
282995,CHEMBL169895,[5490]
450341,CHEMBL453601,[45116]
411536,CHEMBL245747,[37447]
357095,CHEMBL441540,[31643]
1144335,CHEMBL1773299,[57554]
100894,CHEMBL291610,[6804]
321618,CHEMBL192516,[21705]
1493066,CHEMBL2286181,[71032]
146024,CHEMBL314293,[472]
707591,CHEMBL1258580,[53136]
1581977,CHEMBL2429936,[74942]
1073007,CHEMBL1682933,[55791]
397752,CHEMBL232727,[36791]
422916,CHEMBL254937,[38320]
71206,CHEMBL49194,[1253]
2069529,CHEMBL3764444,[98315]
1742697,CHEMBL3250047,[82635]
2059968,CHEMBL3753052,[97865]
649668,CHEMBL1169716,[51797]
240910,CHEMBL267066,[17272]
103790,CHEMBL303606,[9510]
1570657,CHEMBL2403060,[74215]
276401,CHEMBL349862,[6121]
381265,CHEMBL229849,[35680]
1478585,CHEMBL2260762,[69975]
447681,CHEMBL469459,[43754]
686483,CHEMBL1214628,"[52178, 51887]"
286640,CHEMBL169129,[9359]
1143281,CHEMBL1770975,[57443]
1510673,CHEMBL2311635,[71707]
2085328,CHEMBL3805302,[99257]
315217,CHEMBL188623,[20656]
337505,CHEMBL201903,[30621]
612051,CHEMBL1082102,[50232]
565267,CHEMBL539206,[47537]
289980,CHEMBL172543,[13805]
1829950,CHEMBL3398222,[91015]
2036818,CHEMBL3703483,[94801]
624967,CHEMBL1096592,[50917]
483126,CHEMBL472320,[41018]
712817,CHEMBL1276846,[53887]
1780334,CHEMBL3311226,[90301]
1349951,CHEMBL2046538,[62503]
1163983,CHEMBL1802894,"[58216, 89241]"
269977,CHEMBL163215,[14824]
178003,CHEMBL321928,[1496]
1786578,CHEMBL3325768,[90120]
645310,CHEMBL1164180,"[51566, 51887]"
2091227,CHEMBL3818579,[99671]
1521292,CHEMBL2331671,[72250]
154796,CHEMBL319322,[17066]
311310,CHEMBL185771,[20344]
590882,CHEMBL592261,[49438]
1546399,CHEMBL2371948,[10255]
329631,CHEMBL197610,[30197]
1491218,CHEMBL2282231,[70694]
103305,CHEMBL307350,[12893]
1486709,CHEMBL2269416,[70234]
8160,CHEMBL11368,[4752]
159279,CHEMBL99299,[15034]
1491485,CHEMBL2282496,[70771]
1726428,CHEMBL3220032,[81932]
1603933,CHEMBL3086465,[75971]
1625498,CHEMBL3133405,[77271]
267423,CHEMBL349187,[69]
420133,CHEMBL399861,[38029]
627155,CHEMBL1098852,"[51132, 55255]"
1834112,CHEMBL3403886,[91113]
1566762,CHEMBL2393173,[73970]
2086783,CHEMBL3809561,[99349]
1631998,CHEMBL3142707,[74479]
1144814,CHEMBL1773773,[57533]
84632,CHEMBL299951,[2179]
1442863,CHEMBL2182032,[66561]
135811,CHEMBL84598,[14043]
1051634,CHEMBL1629788,[54279]
210957,CHEMBL129642,[15667]
267270,CHEMBL161763,[8263]
279016,CHEMBL167734,[9342]
254975,CHEMBL1290,"[13343, 2446, 21703, 47099, 56112, 59326, 59327, 100207]"
1792553,CHEMBL3338057,[89307]
458329,CHEMBL464822,[46000]
567038,CHEMBL554976,[47530]
1739443,CHEMBL3246825,[82933]
595080,CHEMBL603749,[49409]
310952,CHEMBL434730,[20344]
1819600,CHEMBL3352848,[90100]
511324,CHEMBL445792,[44162]
1478017,CHEMBL2260199,[69914]
429082,CHEMBL406859,[39263]
101563,CHEMBL63751,[8494]
217084,CHEMBL132779,[5954]
2051018,CHEMBL3735668,[97358]
1168846,CHEMBL1813809,[58473]
1100310,CHEMBL1719579,"[51887, 61590]"
1565583,CHEMBL2392006,"[73992, 91476]"
1335084,CHEMBL2017361,[61663]
238706,CHEMBL359186,[4094]
582460,CHEMBL576036,[48961]
1350351,CHEMBL2046934,"[62554, 76764]"
2056062,CHEMBL3745729,[97573]
607381,CHEMBL610153,[8223]
97981,CHEMBL64079,"[14432, 12953]"
1759463,CHEMBL3288921,[84014]
1364264,CHEMBL2086610,[64924]
1166267,CHEMBL1808571,[58415]
502132,CHEMBL509592,[43527]
1581430,CHEMBL2426307,"[74926, 89890]"
203250,CHEMBL125528,[5895]
290896,CHEMBL176628,[7727]
1791262,CHEMBL3335131,[90782]
707880,CHEMBL1258866,[53071]
485189,CHEMBL508288,[42487]
150840,CHEMBL327472,[1017]
367175,CHEMBL221957,[35043]
1473786,CHEMBL2238249,[69152]
1470405,CHEMBL2234901,[69029]
461106,CHEMBL489745,[47114]
444290,CHEMBL505527,[39949]
1361787,CHEMBL2071626,[63028]
1761250,CHEMBL3290690,[83893]
2087886,CHEMBL3809433,[99429]
123457,CHEMBL75749,[3946]
120700,CHEMBL75219,[14461]
1064017,CHEMBL1651562,[55235]
1353966,CHEMBL2058207,[62677]
1161761,CHEMBL1800694,[58261]
1534109,CHEMBL2356920,"[51887, 91867]"
110351,CHEMBL71782,[8788]
642253,CHEMBL1160714,"[9734, 8686, 11221, 9243, 15508, 8853, 7316, 7098, 56126, 100207]"
397936,CHEMBL234908,[36809]
375201,CHEMBL413685,"[35620, 36189, 38161, 48444]"
1843072,CHEMBL3425697,[91781]
6310,CHEMBL9790,"[362, 2119, 13878, 897, 491, 14123, 12620, 12699, 30370, 30912, 31025, 35225, 41321, 43467, 48502, 50876, 52158]"
